state_id,county_id,voting_district,GEOID20,n_vote_dem_2020,n_vote_rep_2020,x,y
NC,Guilford County,000G01,37081000G01,778.7,67.6,1440598.8777866608,1571143.1576577923
NC,Guilford County,000G02,37081000G02,632.2,240.5,1440904.899902113,1572552.3303574733
NC,Guilford County,000G03,37081000G03,1292.1,96.3,1442225.2749643594,1573184.633902582
NC,Guilford County,000G04,37081000G04,1177.8,94.5,1443157.5511142355,1572143.3435077602
NC,Guilford County,000G05,37081000G05,967.5,51.5,1443257.4622516714,1573735.3489062432
NC,Guilford County,000G06,37081000G06,1056.7,58.2,1444827.0479536257,1574136.9468165939
NC,Guilford County,000G07,37081000G07,1040.3,334.6,1441071.9326980575,1574272.9148961613
NC,Guilford County,000G08,37081000G08,1270.4,350.9,1441155.800298888,1575398.0511119284
NC,Guilford County,000G09,37081000G09,1732.1,326.0,1440028.7538091426,1577063.1665311148
NC,Guilford County,000G10,37081000G10,1629.8,353.7,1441802.7963972848,1577142.0043814543
NC,Guilford County,000G11,37081000G11,969.9,257.3,1439458.6136990106,1570812.1919948834
NC,Guilford County,000G12,37081000G12,716.5,156.0,1438459.6240656564,1570792.3876936007
NC,Guilford County,000G13,37081000G13,841.4,302.2,1437367.0876455996,1570546.532083179
NC,Guilford County,000G14,37081000G14,737.6,246.8,1437112.643395736,1569521.0042033186
NC,Guilford County,000G15,37081000G15,820.5,282.8,1435816.6522861943,1569320.019781407
NC,Guilford County,000G16,37081000G16,773.0,474.1,1435354.2107037376,1569996.4554392267
NC,Guilford County,000G17,37081000G17,857.4,572.5,1436146.927892875,1571472.5604135946
NC,Guilford County,000G18,37081000G18,561.4,558.9,1437948.311239957,1572105.5386483418
NC,Guilford County,000G19,37081000G19,674.7,568.8,1439307.2402292788,1572538.7623187017
NC,Guilford County,000G20,37081000G20,1104.7,874.5,1437949.977574758,1573337.0700411375
NC,Guilford County,000G21,37081000G21,1538.2,1030.4,1438470.5565917098,1575085.0695710997
NC,Guilford County,000G22,37081000G22,717.9,763.3,1437227.425456985,1574424.9699293892
NC,Guilford County,000G23,37081000G23,716.8,384.1,1436000.5899845099,1574010.8840454498
NC,Guilford County,000G24,37081000G24,744.9,291.2,1435898.1305412652,1575078.1002702033
NC,Guilford County,000G25,37081000G25,932.4,514.5,1435650.8477961714,1576080.7959215227
NC,Guilford County,000G26,37081000G26,1873.0,527.0,1438012.501346008,1577201.1739215406
NC,Guilford County,000G27,37081000G27,1335.5,1025.0,1435304.5505267656,1577532.5983067213
NC,Guilford County,000G28,37081000G28,559.9,331.5,1434117.7292857943,1576923.7121675513
NC,Guilford County,000G29,37081000G29,801.3,400.6,1434184.9613625493,1575365.9911260747
NC,Guilford County,000G30,37081000G30,713.1,714.4,1433685.5389893842,1574232.2071779699
NC,Guilford County,000G31,37081000G31,704.3,479.7,1435441.3089320003,1572900.1877386402
NC,Guilford County,000G32,37081000G32,1161.7,896.9,1433223.5159103365,1573119.2669996624
NC,Guilford County,000G33,37081000G33,785.1,621.4,1434277.9134144324,1571800.0443445202
NC,Guilford County,000G34,37081000G34,871.1,662.7,1433151.2462426687,1571629.3402386743
NC,Guilford County,000G35,37081000G35,625.6,392.7,1433868.2027019993,1570409.2683999822
NC,Guilford County,000G36,37081000G36,1001.6,487.8,1433561.8602154586,1569520.1745015457
NC,Guilford County,000G37,37081000G37,1405.1,409.4,1431980.4079400543,1568857.8169643087
NC,Guilford County,000G38,37081000G38,1212.9,636.0,1431731.3891783406,1569845.9539347277
NC,Guilford County,000G39,37081000G39,694.5,378.7,1431438.0341981181,1571296.0645725264
NC,Guilford County,000G43,37081000G43,1462.1,504.8,1429027.245592221,1569277.33269816
NC,Guilford County,000G44,37081000G44,1334.8,236.7,1439212.2646776529,1569576.1873222718
NC,Guilford County,000G45,37081000G45,1641.4,242.3,1437951.105604056,1569157.6369955156
NC,Guilford County,000G46,37081000G46,1753.6,80.2,1439403.9034063634,1567889.4110023226
NC,Guilford County,000G47,37081000G47,1459.4,272.8,1438133.9547898327,1567680.2559764106
NC,Guilford County,000G48,37081000G48,1802.0,400.8,1435942.8518285956,1568394.530486444
NC,Guilford County,000G49,37081000G49,653.0,135.1,1432995.2024660527,1568033.0380588053
NC,Guilford County,000G50,37081000G50,1624.4,339.6,1434347.4271390762,1566965.9728855675
NC,Guilford County,000G51,37081000G51,884.9,336.1,1437038.8301039792,1566721.6086899748
NC,Guilford County,000G52,37081000G52,1131.8,126.4,1439359.5979467665,1566191.4557415494
NC,Guilford County,000G53,37081000G53,1905.8,153.6,1440309.0661977858,1563823.1032758432
NC,Guilford County,000G54,37081000G54,1608.0,186.5,1438644.3368000663,1564413.4384646388
NC,Guilford County,000G55,37081000G55,1549.5,275.2,1438737.1993331488,1562900.914826595
NC,Guilford County,000G56,37081000G56,948.3,274.7,1436796.962844631,1565156.5242983608
NC,Guilford County,000G57,37081000G57,1127.9,259.7,1437054.9310321622,1563327.0684226155
NC,Guilford County,000G58,37081000G58,1175.0,213.6,1435521.476508674,1564981.8615677608
NC,Guilford County,000G59,37081000G59,807.4,209.5,1435666.5781040043,1563140.223306633
NC,Guilford County,000G60,37081000G60,924.9,277.4,1434483.076585282,1564382.9410746978
NC,Guilford County,000G61,37081000G61,1083.9,269.8,1433317.5202891908,1565144.380088283
NC,Guilford County,000G62,37081000G62,730.8,363.4,1432026.9053055057,1565567.148450588
NC,Guilford County,000G63,37081000G63,971.7,426.7,1431153.1087372007,1567564.6338027327
NC,Guilford County,000G64,37081000G64,1454.9,414.6,1426962.864488423,1567911.3304202168
NC,Guilford County,000G65,37081000G65,1209.1,586.4,1431214.7441540095,1563036.416568357
NC,Guilford County,000G66,37081000G66,1200.7,700.8,1430216.4964692541,1563370.4897023863
NC,Guilford County,000G67,37081000G67,775.8,24.8,1440761.6155068136,1570271.3910739282
NC,Guilford County,000G68,37081000G68,975.0,24.3,1441815.1288493194,1571008.5766219331
NC,Guilford County,000G69,37081000G69,1360.6,123.8,1440445.887164144,1568897.2302177374
NC,Guilford County,000G70,37081000G70,1470.2,44.9,1441514.0881527718,1569356.613282857
NC,Guilford County,000G71,37081000G71,1497.5,58.3,1442719.9765650842,1569929.453630944
NC,Guilford County,000G72,37081000G72,1543.7,102.0,1444138.1233435052,1570912.0838247165
NC,Guilford County,000G73,37081000G73,1031.1,32.2,1441222.8082608785,1567629.0506220902
NC,Guilford County,000G74,37081000G74,1522.4,47.2,1442839.6795801772,1568408.4142587357
NC,Guilford County,000G75,37081000G75,1212.1,95.1,1442634.6782587063,1566011.4427776618
NC,Guilford County,000GIB,37081000GIB,900.0,1041.7,1459927.5027551656,1577281.222042291
NC,Guilford County,000H01,37081000H01,830.2,332.0,1421233.1165623125,1550862.6481677084
NC,Guilford County,000H02,37081000H02,544.1,528.6,1420830.8048498468,1552889.5744090443
NC,Guilford County,000H03,37081000H03,747.5,201.4,1423562.7544003692,1552171.888914079
NC,Guilford County,000H04,37081000H04,1095.9,603.5,1425812.9066762903,1551428.1136426176
NC,Guilford County,000H05,37081000H05,1150.8,212.5,1426823.6157337818,1554986.4051910408
NC,Guilford County,000H06,37081000H06,1336.0,736.6,1428589.369626527,1556722.067325369
NC,Guilford County,000H07,37081000H07,805.6,89.6,1425163.570013805,1553896.2835232748
NC,Guilford County,000H08,37081000H08,597.8,61.1,1423735.0849864767,1553491.78147979
NC,Guilford County,000H09,37081000H09,886.7,45.9,1424239.9590448712,1554960.9697659726
NC,Guilford County,000H10,37081000H10,1368.6,180.4,1426112.8975888295,1556909.5108888452
NC,Guilford County,000H11,37081000H11,1002.9,203.9,1423990.9506115115,1556088.388198701
NC,Guilford County,000H12,37081000H12,668.2,249.9,1422623.5576211093,1555206.8731860658
NC,Guilford County,000H13,37081000H13,644.1,680.1,1421531.5372307124,1554262.9896072766
NC,Guilford County,000H14,37081000H14,474.7,723.1,1419938.0925608664,1554468.393442858
NC,Guilford County,000H15,37081000H15,796.3,602.6,1419624.7440745938,1556726.8965605085
NC,Guilford County,000H16,37081000H16,480.4,492.5,1421015.080132819,1555999.0673417205
NC,Guilford County,000H17,37081000H17,585.4,230.1,1422309.4265585693,1556533.870114516
NC,Guilford County,000H18,37081000H18,1048.1,264.9,1423510.3439014568,1557645.1851711096
NC,Guilford County,000H21,37081000H21,455.5,520.9,1421187.6526666519,1558776.0316563211
NC,Guilford County,000H22,37081000H22,546.2,396.7,1420585.711007371,1557962.3863551365
NC,Guilford County,000H23,37081000H23,472.4,654.4,1419848.354762155,1559627.9697674944
NC,Guilford County,000H24,37081000H24,820.3,894.0,1419567.5506873925,1561503.660544416
NC,Guilford County,000H25,37081000H25,1235.8,1508.7,1421365.2467861928,1561946.6628313856
NC,Guilford County,000H26,37081000H26,814.2,791.2,1423873.794492618,1561296.7896910738
NC,Guilford County,000H28,37081000H28,1332.5,901.4,1425859.3292304857,1560323.6466150444
NC,Guilford County,000OR1,37081000OR1,1040.2,2039.4,1418172.9564962538,1578153.3760719376
NC,Guilford County,000OR2,37081000OR2,726.7,1382.7,1421666.4579081358,1578122.633107007
NC,Guilford County,000PG1,37081000PG1,541.3,798.0,1444369.8761427195,1559867.1681213584
NC,Guilford County,000PG2,37081000PG2,580.4,1503.9,1445686.211613781,1555532.2846084218
NC,Guilford County,000RC1,37081000RC1,1455.3,1173.1,1455965.740419589,1575559.909269224
NC,Guilford County,000RC2,37081000RC2,1937.3,1825.0,1459024.151803335,1570393.0627964952
NC,Guilford County,000SF1,37081000SF1,978.8,1646.3,1426227.390889689,1581658.4616744132
NC,Guilford County,000SF2,37081000SF2,463.8,913.9,1427721.7887964973,1585699.1161123295
NC,Guilford County,000SF3,37081000SF3,1092.4,1190.6,1429220.3481048734,1577765.9119914297
NC,Guilford County,000SF4,37081000SF4,1183.3,1697.2,1425423.0589769406,1577327.6306517154
NC,Guilford County,00CG3A,3708100CG3A,845.0,615.5,1436444.666132955,1577877.0957314752
NC,Guilford County,00CG3B,3708100CG3B,1342.8,908.5,1437333.0288926028,1579399.836424048
NC,Guilford County,00FEN1,3708100FEN1,2048.5,796.9,1443966.5793425592,1563679.486890174
NC,Guilford County,00FEN2,3708100FEN2,603.7,952.6,1447387.9362992144,1562260.2395268728
NC,Guilford County,00FR5A,3708100FR5A,844.3,806.8,1425477.2043841782,1573151.0065380852
NC,Guilford County,00FR5B,3708100FR5B,451.6,562.4,1424348.5576155628,1574579.849045173
NC,Guilford County,00G40B,3708100G40B,678.9,523.4,1432232.740831116,1574851.756067439
NC,Guilford County,00G41A,3708100G41A,730.9,481.9,1429356.438572748,1571975.5384429074
NC,Guilford County,00G41B,3708100G41B,780.4,600.8,1430024.2341074327,1572869.691281542
NC,Guilford County,00G42A,3708100G42A,776.7,616.6,1428292.6208704412,1570428.5510098843
NC,Guilford County,00G42B,3708100G42B,405.1,240.6,1430101.5725034722,1570644.4327445962
NC,Guilford County,00H19A,3708100H19A,794.3,110.5,1424521.3939602938,1557473.0029881205
NC,Guilford County,00H19B,3708100H19B,419.8,313.9,1425613.2073369245,1558407.7598406586
NC,Guilford County,00H20A,3708100H20A,533.7,422.8,1422340.6596216094,1558877.5856566275
NC,Guilford County,00H20B,3708100H20B,472.8,489.2,1423784.2439755225,1559131.450475591
NC,Guilford County,00H29A,3708100H29A,1035.1,574.0,1426560.7702489235,1562155.0890250455
NC,Guilford County,00H29B,3708100H29B,1238.5,695.8,1426325.1546438169,1565162.1627872416
NC,Guilford County,00JAM1,3708100JAM1,1065.6,1196.1,1428408.5464773932,1559578.1421040625
NC,Guilford County,00JAM2,3708100JAM2,783.8,749.0,1429255.2822117775,1561847.7480807418
NC,Guilford County,00JAM3,3708100JAM3,784.4,816.0,1432470.7526827639,1562332.851384324
NC,Guilford County,00JAM4,3708100JAM4,755.1,1235.7,1432046.3971244313,1558293.4234363341
NC,Guilford County,00JAM5,3708100JAM5,292.1,793.8,1431282.784376338,1553035.7388207475
NC,Guilford County,00JEF1,3708100JEF1,1138.8,1126.2,1450276.2639430582,1576106.0557509833
NC,Guilford County,00JEF2,3708100JEF2,1339.1,679.6,1448794.5684652363,1571235.0691029825
NC,Guilford County,00JEF3,3708100JEF3,2376.9,449.2,1446215.6230773123,1567377.7020915512
NC,Guilford County,00JEF4,3708100JEF4,930.1,766.4,1451842.4303968137,1568128.0916292616
NC,Guilford County,00MON1,3708100MON1,1367.1,582.1,1444707.7639936768,1577691.902984867
NC,Guilford County,00MON3,3708100MON3,1316.4,2082.1,1441142.3677994206,1586187.7112110476
NC,Guilford County,00NDRI,3708100NDRI,573.9,1463.3,1420585.9034960885,1571775.2499564097
NC,Guilford County,00NMAD,3708100NMAD,1036.8,984.4,1448701.982157487,1587235.7780317778
NC,Guilford County,00SDRI,3708100SDRI,1808.6,2465.5,1420765.687427914,1566198.2256796828
NC,Guilford County,00SMAD,3708100SMAD,889.9,1034.2,1449298.5822680076,1581170.9315697951
NC,Guilford County,00STOK,3708100STOK,942.2,2215.0,1419799.5107213464,1584623.717713622
NC,Guilford County,00SUM1,3708100SUM1,1126.9,512.4,1435802.2964969387,1560767.885618229
NC,Guilford County,00SUM2,3708100SUM2,1084.9,507.8,1440494.771046663,1559592.8601143078
NC,Guilford County,00SUM3,3708100SUM3,272.5,696.2,1437115.4427845664,1558230.9170944707
NC,Guilford County,00SUM4,3708100SUM4,334.8,1220.8,1438535.5213363783,1554173.8526577093
NC,Guilford County,0G40A1,370810G40A1,736.0,587.4,1431339.0412552995,1573378.6408243873
NC,Guilford County,0G40A2,370810G40A2,586.6,330.4,1430885.8315175127,1575231.3500006436
NC,Guilford County,0H27-A,370810H27-A,884.7,787.4,1422929.8027407133,1563073.4177438135
NC,Guilford County,0H27-B,370810H27-B,812.4,707.2,1423719.8924150653,1563676.6196961873
NC,Guilford County,0MON2A,370810MON2A,1762.5,547.1,1441838.1701732406,1580752.3756563345
NC,Guilford County,0MON2B,370810MON2B,957.2,420.6,1445055.981107251,1581215.737814548
NC,Guilford County,0NCGR1,370810NCGR1,1045.3,1554.0,1434772.501990141,1582581.9165063088
NC,Guilford County,0NCGR2,370810NCGR2,647.3,1243.6,1433290.2108641458,1586505.4437990405
NC,Guilford County,0NWASH,370810NWASH,183.3,726.2,1455824.6193697022,1588353.767620478
NC,Guilford County,0SCLAY,370810SCLAY,377.0,1228.3,1453223.2032256795,1556555.460221377
NC,Guilford County,0SWASH,370810SWASH,191.1,631.6,1457131.791034563,1582142.465545639
NC,Guilford County,NCLAY1,37081NCLAY1,832.4,1175.2,1449553.7120825283,1562218.9811449642
NC,Guilford County,NCLAY2,37081NCLAY2,341.4,829.1,1452969.3109743197,1562983.2627153709
NC,Halifax County,0000SN,370830000SN,1395.9,442.5,1646703.8376646433,1618472.0633405866
NC,Halifax County,000HAL,37083000HAL,759.1,228.5,1630274.206118044,1630757.380425724
NC,Halifax County,000HOL,37083000HOL,1227.9,210.5,1601358.104497905,1619573.733931785
NC,Halifax County,000HPR,37083000HPR,413.5,239.8,1649413.7753024425,1610510.5548304673
NC,Halifax County,000RRC,37083000RRC,640.9,870.3,1619419.4229577922,1645449.4419260684
NC,Halifax County,00CONC,3708300CONC,185.3,56.4,1639611.0964422103,1624572.2769436706
NC,Halifax County,00ENF1,3708300ENF1,1327.3,221.3,1618788.16585403,1619154.2362004318
NC,Halifax County,00RR-3,3708300RR-3,236.0,455.3,1617752.1176864821,1647775.8895062127
NC,Halifax County,00RR-4,3708300RR-4,269.1,569.5,1619620.867303584,1647246.6626879906
NC,Halifax County,00RR-5,3708300RR-5,216.2,322.2,1617920.9543021764,1646674.3918701229
NC,Halifax County,00RR-7,3708300RR-7,457.9,156.2,1616927.6611549864,1645536.8145374884
NC,Halifax County,00RR-9,3708300RR-9,1555.5,545.6,1613776.7596917055,1642791.9158388174
NC,Halifax County,0BUTWD,370830BUTWD,173.9,114.2,1603555.7146705396,1631847.896856573
NC,Halifax County,0ENF-2,370830ENF-2,866.9,91.1,1630798.506210554,1615273.113102346
NC,Halifax County,0FAUCT,370830FAUCT,418.7,421.1,1614859.9626759768,1631470.3342193167
NC,Halifax County,0LIT-1,370830LIT-1,706.1,330.0,1603617.3323965673,1639368.1979796095
NC,Halifax County,0LIT-2,370830LIT-2,632.9,583.8,1601896.4767979058,1645637.0752401527
NC,Halifax County,0RINGW,370830RINGW,700.8,102.4,1608767.8305972703,1616409.826848683
NC,Halifax County,0RR-10,370830RR-10,829.9,1030.5,1620835.9790486544,1645242.0064592394
NC,Halifax County,0RR-11,370830RR-11,802.1,1055.5,1612777.6852552625,1646341.9412828553
NC,Halifax County,0RR1-2,370830RR1-2,386.6,450.8,1618959.5132638565,1648457.1523836206
NC,Halifax County,0WEL-3,370830WEL-3,1125.4,392.4,1620389.93901629,1639959.684218447
NC,Halifax County,WEL1-2,37083WEL1-2,737.6,183.3,1625892.2752688853,1642346.535501726
NC,Harnett County,00PR01,3708500PR01,2676.6,3320.7,1531591.0151609152,1495739.9804372792
NC,Harnett County,00PR07,3708500PR07,3422.1,4386.5,1520590.1934156066,1499942.024028411
NC,Harnett County,00PR08,3708500PR08,2034.9,3063.3,1543016.8433267914,1522549.969932083
NC,Harnett County,00PR16,3708500PR16,1616.3,1997.3,1514851.9620886997,1491541.8714486687
NC,Harnett County,00PR20,3708500PR20,1142.1,919.0,1544239.8771575184,1500294.0038231357
NC,Harnett County,00PR23,3708500PR23,1395.5,2356.8,1527211.2520015643,1510837.4595655184
NC,Harnett County,00PR24,3708500PR24,1362.1,3234.8,1552685.5930302886,1514301.27793975
NC,Harnett County,00PR25,3708500PR25,1239.0,1217.1,1561094.7469265012,1504187.421442859
NC,Harnett County,00PR26,3708500PR26,1137.8,2065.9,1553832.3279999497,1502788.5891998762
NC,Harnett County,00PR28,3708500PR28,1409.6,3131.4,1531616.5309164047,1522554.7032430272
NC,Harnett County,00PR29,3708500PR29,1399.5,2037.5,1558513.4260254714,1507380.301199052
NC,Harnett County,00PR31,3708500PR31,828.7,648.0,1541697.4930522686,1507741.3087180953
NC,Harnett County,00PR32,3708500PR32,1098.5,1737.4,1543605.839754133,1514755.9162333298
NC,Haywood County,00000P,3708700000P,563.3,1383.6,1175358.020537824,1460045.1358101803
NC,Haywood County,0000AC,370870000AC,619.5,921.0,1166566.0077140355,1453528.795741123
NC,Haywood County,0000BC,370870000BC,13.4,16.2,1151539.0980414364,1480168.2295031035
NC,Haywood County,0000CE,370870000CE,62.5,242.3,1174201.612590127,1449654.4295179343
NC,Haywood County,0000CR,370870000CR,480.6,679.2,1171577.7261204983,1476204.0617143463
NC,Haywood County,0000EF,370870000EF,240.7,635.9,1182698.9806893128,1453801.9699881028
NC,Haywood County,0000HA,370870000HA,295.6,371.5,1165127.7903321185,1459673.4907794707
NC,Haywood County,0000ID,370870000ID,320.1,408.8,1166505.430602896,1472347.8906569115
NC,Haywood County,0000IH,370870000IH,1116.9,1736.5,1156367.8548748442,1463350.5605908644
